"","investment.date","company.id","firm.name","round.number","amount","valuation","equity.invested","equity","cum.inv.by.firm","max.cum.inv.by.firm","max.cum.inv.cum","lead.vc","lead.firm","lead.firm.1","lead.firm.2","lead.firm.3","lead.firm.4","lead.firm.5","lead.firm.6","lead.firm.7","lead.firm.8","lead.firm.9","lead.firm.10"
"2012",2012-10-09,"Company U","Fund 10",2,6,37,5,62,6,11,11,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013",2012-10-09,"Company U","Fund 2",2,4,29,3,62,4,11,11,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014",2012-10-09,"Company U","Fund 3",2,8,32,2,62,3,11,11,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015",2012-10-09,"Company U","Fund 4",2,5,28,7,62,8,11,11,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016",2012-10-09,"Company U","Fund 5",2,8,35,8,62,9,11,11,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017",2012-10-09,"Company U","Fund 6",2,5,21,4,62,5,11,11,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018",2012-10-09,"Company U","Fund 7",2,9,28,10,62,11,11,11,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019",2012-10-09,"Company U","Fund 8",2,1,38,8,62,9,11,11,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020",2012-10-09,"Company U","Fund 9",2,5,28,8,62,9,11,11,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021",2012-11-04,"Company U","Fund 1",3,9,37,12,118,20,30,30,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022",2012-11-04,"Company U","Fund 10",3,7,34,11,118,17,30,30,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023",2012-11-04,"Company U","Fund 2",3,6,33,7,118,11,30,30,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024",2012-11-04,"Company U","Fund 3",3,4,40,10,118,13,30,30,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025",2012-11-04,"Company U","Fund 4",3,8,39,12,118,20,30,30,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026",2012-11-04,"Company U","Fund 5",3,8,34,16,118,25,30,30,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027",2012-11-04,"Company U","Fund 6",3,5,36,9,118,14,30,30,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028",2012-11-04,"Company U","Fund 7",3,9,32,19,118,30,30,30,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029",2012-11-04,"Company U","Fund 8",3,7,22,9,118,18,30,30,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2030",2012-11-04,"Company U","Fund 9",3,7,36,13,118,22,30,30,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2031",2013-02-26,"Company U","Fund 1",4,5,23,21,188,41,58,58,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032",2013-02-26,"Company U","Fund 10",4,3,23,18,188,35,58,58,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033",2013-02-26,"Company U","Fund 2",4,4,32,13,188,24,58,58,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2034",2013-02-26,"Company U","Fund 3",4,10,33,14,188,27,58,58,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035",2013-02-26,"Company U","Fund 4",4,9,32,20,188,40,58,58,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2036",2013-02-26,"Company U","Fund 5",4,5,23,24,188,49,58,58,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037",2013-02-26,"Company U","Fund 6",4,6,21,14,188,28,58,58,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038",2013-02-26,"Company U","Fund 7",4,8,24,28,188,58,58,58,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2039",2013-02-26,"Company U","Fund 8",4,5,39,16,188,34,58,58,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040",2013-02-26,"Company U","Fund 9",4,10,21,20,188,42,58,58,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041",2013-03-31,"Company U","Fund 1",5,3,29,26,253,67,94,94,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042",2013-03-31,"Company U","Fund 10",5,1,30,21,253,56,94,94,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043",2013-03-31,"Company U","Fund 2",5,8,37,17,253,41,94,94,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044",2013-03-31,"Company U","Fund 3",5,6,35,24,253,51,94,94,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045",2013-03-31,"Company U","Fund 4",5,9,28,29,253,69,94,94,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046",2013-03-31,"Company U","Fund 5",5,6,35,29,253,78,94,94,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047",2013-03-31,"Company U","Fund 6",5,6,23,20,253,48,94,94,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048",2013-03-31,"Company U","Fund 7",5,4,24,36,253,94,94,94,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049",2013-03-31,"Company U","Fund 8",5,1,30,21,253,55,94,94,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050",2013-03-31,"Company U","Fund 9",5,4,23,30,253,72,94,94,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051",2013-05-24,"Company U","Fund 1",6,2,39,29,301,96,134,134,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052",2013-05-24,"Company U","Fund 10",6,2,28,22,301,78,134,134,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053",2013-05-24,"Company U","Fund 2",6,2,21,25,301,66,134,134,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2054",2013-05-24,"Company U","Fund 3",6,3,34,30,301,81,134,134,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055",2013-05-24,"Company U","Fund 4",6,8,39,38,301,107,134,134,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056",2013-05-24,"Company U","Fund 5",6,2,26,35,301,113,134,134,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057",2013-05-24,"Company U","Fund 6",6,7,35,26,301,74,134,134,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058",2013-05-24,"Company U","Fund 7",6,2,30,40,301,134,134,134,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059",2013-05-24,"Company U","Fund 8",6,9,26,22,301,77,134,134,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060",2013-05-24,"Company U","Fund 9",6,3,40,34,301,106,134,134,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061",2013-06-28,"Company U","Fund 1",7,4,24,31,341,127,176,176,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062",2013-06-28,"Company U","Fund 10",7,7,34,24,341,102,176,176,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063",2013-06-28,"Company U","Fund 2",7,9,39,27,341,93,176,176,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064",2013-06-28,"Company U","Fund 3",7,5,38,33,341,114,176,176,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065",2013-06-28,"Company U","Fund 4",7,7,29,46,341,153,176,176,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066",2013-06-28,"Company U","Fund 5",7,10,33,37,341,150,176,176,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067",2013-06-28,"Company U","Fund 6",7,9,35,33,341,107,176,176,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2068",2013-06-28,"Company U","Fund 7",7,8,33,42,341,176,176,176,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069",2013-06-28,"Company U","Fund 8",7,8,40,31,341,108,176,176,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070",2013-06-28,"Company U","Fund 9",7,8,28,37,341,143,176,176,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071",2013-11-13,"Company U","Fund 1",8,1,28,35,416,162,226,226,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072",2013-11-13,"Company U","Fund 10",8,10,30,31,416,133,226,226,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073",2013-11-13,"Company U","Fund 2",8,4,34,36,416,129,226,226,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2074",2013-11-13,"Company U","Fund 3",8,9,28,38,416,152,226,226,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2075",2013-11-13,"Company U","Fund 4",8,9,36,53,416,206,226,226,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076",2013-11-13,"Company U","Fund 5",8,9,32,47,416,197,226,226,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077",2013-11-13,"Company U","Fund 6",8,3,32,42,416,149,226,226,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2078",2013-11-13,"Company U","Fund 7",8,8,38,50,416,226,226,226,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2079",2013-11-13,"Company U","Fund 8",8,10,36,39,416,147,226,226,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2080",2013-11-13,"Company U","Fund 9",8,3,31,45,416,188,226,226,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081",2014-01-30,"Company U","Fund 1",9,10,34,36,482,198,284,284,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2082",2014-01-30,"Company U","Fund 10",9,6,24,41,482,174,284,284,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083",2014-01-30,"Company U","Fund 2",9,3,22,40,482,169,284,284,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2084",2014-01-30,"Company U","Fund 3",9,8,29,47,482,199,284,284,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2085",2014-01-30,"Company U","Fund 4",9,2,22,62,482,268,284,284,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2086",2014-01-30,"Company U","Fund 5",9,2,38,56,482,253,284,284,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087",2014-01-30,"Company U","Fund 6",9,3,36,45,482,194,284,284,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088",2014-01-30,"Company U","Fund 7",9,7,29,58,482,284,284,284,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2089",2014-01-30,"Company U","Fund 8",9,10,25,49,482,196,284,284,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2090",2014-01-30,"Company U","Fund 9",9,9,30,48,482,236,284,284,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2091",2014-02-06,"Company U","Fund 1",10,6,24,46,542,244,349,349,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2092",2014-02-06,"Company U","Fund 10",10,8,33,47,542,221,349,349,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2093",2014-02-06,"Company U","Fund 2",10,7,35,43,542,212,349,349,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2094",2014-02-06,"Company U","Fund 3",10,5,23,55,542,254,349,349,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095",2014-02-06,"Company U","Fund 4",10,5,21,64,542,332,349,349,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096",2014-02-06,"Company U","Fund 5",10,6,26,58,542,311,349,349,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097",2014-02-06,"Company U","Fund 6",10,4,27,48,542,242,349,349,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098",2014-02-06,"Company U","Fund 7",10,5,24,65,542,349,349,349,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099",2014-02-06,"Company U","Fund 8",10,3,27,59,542,255,349,349,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100",2014-02-06,"Company U","Fund 9",10,2,32,57,542,293,349,349,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101",2014-02-18,"Company V","Fund 1",1,7,21,1,10,1,1,1,TRUE,"Fund 1","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2102",2014-02-18,"Company V","Fund 10",1,1,34,1,10,1,1,1,TRUE,"Fund 10","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2103",2014-02-18,"Company V","Fund 2",1,10,30,1,10,1,1,1,TRUE,"Fund 2","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2104",2014-02-18,"Company V","Fund 3",1,2,40,1,10,1,1,1,TRUE,"Fund 3","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2105",2014-02-18,"Company V","Fund 4",1,2,26,1,10,1,1,1,TRUE,"Fund 4","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2106",2014-02-18,"Company V","Fund 5",1,1,29,1,10,1,1,1,TRUE,"Fund 5","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2107",2014-02-18,"Company V","Fund 6",1,9,22,1,10,1,1,1,TRUE,"Fund 6","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2108",2014-02-18,"Company V","Fund 7",1,5,31,1,10,1,1,1,TRUE,"Fund 7","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2109",2014-02-18,"Company V","Fund 8",1,5,30,1,10,1,1,1,TRUE,"Fund 8","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2110",2014-02-18,"Company V","Fund 9",1,8,21,1,10,1,1,1,TRUE,"Fund 9","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"2111",2014-08-07,"Company V","Fund 1",2,5,37,7,50,8,11,11,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112",2014-08-07,"Company V","Fund 10",2,5,32,1,50,2,11,11,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113",2014-08-07,"Company V","Fund 2",2,9,30,10,50,11,11,11,TRUE,"Fund 2","Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114",2014-08-07,"Company V","Fund 3",2,4,35,2,50,3,11,11,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115",2014-08-07,"Company V","Fund 4",2,10,26,2,50,3,11,11,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116",2014-08-07,"Company V","Fund 5",2,1,40,1,50,2,11,11,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117",2014-08-07,"Company V","Fund 6",2,4,37,9,50,10,11,11,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118",2014-08-07,"Company V","Fund 7",2,8,40,5,50,6,11,11,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119",2014-08-07,"Company V","Fund 8",2,5,21,5,50,6,11,11,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120",2014-08-07,"Company V","Fund 9",2,7,27,8,50,9,11,11,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121",2014-08-12,"Company V","Fund 1",3,9,40,12,108,20,30,30,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",2014-08-12,"Company V","Fund 10",3,1,30,6,108,8,30,30,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",2014-08-12,"Company V","Fund 2",3,3,30,19,108,30,30,30,TRUE,"Fund 2","Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",2014-08-12,"Company V","Fund 3",3,7,35,6,108,9,30,30,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125",2014-08-12,"Company V","Fund 4",3,10,38,12,108,15,30,30,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126",2014-08-12,"Company V","Fund 5",3,6,32,2,108,4,30,30,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127",2014-08-12,"Company V","Fund 6",3,6,34,13,108,23,30,30,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128",2014-08-12,"Company V","Fund 7",3,1,38,13,108,19,30,30,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",2014-08-12,"Company V","Fund 8",3,3,26,10,108,16,30,30,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",2014-08-12,"Company V","Fund 9",3,7,28,15,108,24,30,30,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131",2014-08-24,"Company V","Fund 1",4,3,29,21,161,41,52,52,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132",2014-08-24,"Company V","Fund 10",4,9,35,7,161,15,52,52,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",2014-08-24,"Company V","Fund 2",4,4,35,22,161,52,52,52,TRUE,"Fund 2","Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134",2014-08-24,"Company V","Fund 3",4,5,34,13,161,22,52,52,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135",2014-08-24,"Company V","Fund 4",4,2,22,22,161,37,52,52,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136",2014-08-24,"Company V","Fund 5",4,1,23,8,161,12,52,52,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137",2014-08-24,"Company V","Fund 6",4,6,37,19,161,42,52,52,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138",2014-08-24,"Company V","Fund 7",4,1,22,14,161,33,52,52,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139",2014-08-24,"Company V","Fund 8",4,2,38,13,161,29,52,52,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140",2014-08-24,"Company V","Fund 9",4,3,29,22,161,46,52,52,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141",2014-11-21,"Company V","Fund 1",5,1,23,24,197,65,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142",2014-11-21,"Company V","Fund 10",5,1,23,16,197,31,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143",2014-11-21,"Company V","Fund 2",5,8,26,26,197,78,78,78,TRUE,"Fund 2","Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",2014-11-21,"Company V","Fund 3",5,3,36,18,197,40,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",2014-11-21,"Company V","Fund 4",5,3,21,24,197,61,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146",2014-11-21,"Company V","Fund 5",5,8,21,9,197,21,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147",2014-11-21,"Company V","Fund 6",5,6,38,25,197,67,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148",2014-11-21,"Company V","Fund 7",5,1,21,15,197,48,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149",2014-11-21,"Company V","Fund 8",5,4,26,15,197,44,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150",2014-11-21,"Company V","Fund 9",5,8,31,25,197,71,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151",2015-03-13,"Company V","Fund 1",6,10,21,25,240,90,112,112,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",2015-03-13,"Company V","Fund 10",6,7,40,17,240,48,112,112,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153",2015-03-13,"Company V","Fund 2",6,9,22,34,240,112,112,112,TRUE,"Fund 2","Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154",2015-03-13,"Company V","Fund 3",6,4,34,21,240,61,112,112,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155",2015-03-13,"Company V","Fund 4",6,10,24,27,240,88,112,112,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156",2015-03-13,"Company V","Fund 5",6,6,26,17,240,38,112,112,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157",2015-03-13,"Company V","Fund 6",6,1,34,31,240,98,112,112,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158",2015-03-13,"Company V","Fund 7",6,10,38,16,240,64,112,112,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159",2015-03-13,"Company V","Fund 8",6,1,27,19,240,63,112,112,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160",2015-03-13,"Company V","Fund 9",6,6,33,33,240,104,112,112,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161",2015-04-24,"Company V","Fund 1",7,1,29,35,304,125,155,155,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162",2015-04-24,"Company V","Fund 10",7,8,31,24,304,72,155,155,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163",2015-04-24,"Company V","Fund 2",7,1,37,43,304,155,155,155,TRUE,"Fund 2","Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164",2015-04-24,"Company V","Fund 3",7,7,31,25,304,86,155,155,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165",2015-04-24,"Company V","Fund 4",7,8,37,37,304,125,155,155,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166",2015-04-24,"Company V","Fund 5",7,2,39,23,304,61,155,155,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167",2015-04-24,"Company V","Fund 6",7,2,40,32,304,130,155,155,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168",2015-04-24,"Company V","Fund 7",7,10,25,26,304,90,155,155,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169",2015-04-24,"Company V","Fund 8",7,8,36,20,304,83,155,155,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170",2015-04-24,"Company V","Fund 9",7,8,22,39,304,143,155,155,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171",2015-05-05,"Company V","Fund 1",8,2,39,36,359,161,199,199,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172",2015-05-05,"Company V","Fund 10",8,9,31,32,359,104,199,199,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173",2015-05-05,"Company V","Fund 2",8,10,37,44,359,199,199,199,TRUE,"Fund 2","Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174",2015-05-05,"Company V","Fund 3",8,6,31,32,359,118,199,199,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175",2015-05-05,"Company V","Fund 4",8,7,21,45,359,170,199,199,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176",2015-05-05,"Company V","Fund 5",8,2,36,25,359,86,199,199,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177",2015-05-05,"Company V","Fund 6",8,9,38,34,359,164,199,199,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178",2015-05-05,"Company V","Fund 7",8,7,25,36,359,126,199,199,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179",2015-05-05,"Company V","Fund 8",8,10,32,28,359,111,199,199,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
